mode,model,dataset,accuracy_mean,accuracy_std,precision_mean,precision_std,recall_mean,recall_std,f1_mean,f1_std,train_time_s_mean,train_time_s_std
few-shot,Qwen/Qwen2.5-1.5B-Instruct,all,0.5052837573385518,0.023499668183605604,0.517253221029596,0.03167478480060227,0.5052837573385518,0.023499668183605604,0.5033092830893638,0.025263250408906063,2948.1424376010896,15.500574044057364
