mode,model,dataset,accuracy_mean,accuracy_std,precision_mean,precision_std,recall_mean,recall_std,f1_mean,f1_std,train_time_s_mean,train_time_s_std
few-shot,meta-llama/Llama-3.2-3B-Instruct,climate,0.21327014218009474,0.008866486698516442,0.13889176009064474,0.04034649015402179,0.21327014218009474,0.008866486698516442,0.12549784382551937,0.010704667757969234,453.98659110069275,2.0711352553746476
