mode,model,dataset,accuracy_mean,accuracy_std,precision_mean,precision_std,recall_mean,recall_std,f1_mean,f1_std,train_time_s_mean,train_time_s_std
few-shot,Qwen/Qwen2.5-3B-Instruct,all,0.30998043052837565,0.010035914994096333,0.304679088871611,0.007857019539058398,0.30998043052837565,0.010035914994096333,0.2941867507945884,0.008946324472629318,1871.298452234268,17.35258612529152
