mode,model,dataset,accuracy_mean,accuracy_std,precision_mean,precision_std,recall_mean,recall_std,f1_mean,f1_std,train_time_s_mean,train_time_s_std
few-shot,meta-llama/Llama-3.2-1B-Instruct,all,0.46457925636007824,0.01442045669427833,0.49495577188726625,0.01554333482611138,0.46457925636007824,0.01442045669427833,0.4666939936546129,0.013757377475712023,2270.7177728176116,6.662759830219983
