ti_mode,few_shot_mode,model,dataset,num_shots,prompt_style,accuracy_mean,accuracy_std,precision_mean,precision_std,recall_mean,recall_std,f1_mean,f1_std,time_s_mean,time_s_std
structure_focus,train,meta-llama/Llama-3.2-1B-Instruct,edu,3,minimal,0.6439999999999999,0.018165902124584972,0.6517320588600891,0.020681334418229978,0.6439999999999999,0.018165902124584972,0.6417525958032457,0.018793002325291693,1671.292,0.9197662746589096
