mode,model,dataset,accuracy_mean,accuracy_std,precision_mean,precision_std,recall_mean,recall_std,f1_mean,f1_std,train_time_s_mean,train_time_s_std
few-shot,google/gemma-2-2b-it,climate,0.22559241706161134,0.022876812106440127,0.15541217651948547,0.0345175310951052,0.22559241706161134,0.022876812106440127,0.13006084408153878,0.02786921389526636,464.22506084442136,4.23105358765425
