mode,model,dataset,accuracy_mean,accuracy_std,precision_mean,precision_std,recall_mean,recall_std,f1_mean,f1_std,train_time_s_mean,train_time_s_std
few-shot,Qwen/Qwen2.5-3B-Instruct,edu,0.38866666666666666,0.023285665595430646,0.35879467117073444,0.022248634773296097,0.38866666666666666,0.023285665595430646,0.3656353261784112,0.021874777358375588,1298.2448552131652,3.6417597935681774
