mode,model,dataset,accuracy_mean,accuracy_std,precision_mean,precision_std,recall_mean,recall_std,f1_mean,f1_std,train_time_s_mean,train_time_s_std
few-shot,google/gemma-2-2b-it,all,0.46927592954990216,0.047983131291669395,0.4725824595199265,0.04825162232509332,0.46927592954990216,0.047983131291669395,0.46503660083148457,0.048517861269543744,1476.7117478847504,23.060164259447884
