ti_mode,few_shot_mode,model,dataset,num_shots,prompt_style,accuracy_mean,accuracy_std,precision_mean,precision_std,recall_mean,recall_std,f1_mean,f1_std,time_s_mean,time_s_std
structure_focus,train,microsoft/Phi-3.5-mini-instruct,climate,3,minimal,0.17345971563981039,0.008609432286533165,0.08490358165854141,0.013011498997634374,0.17345971563981039,0.008609432286533165,0.09562184884671332,0.010506596386903797,352.336,1.2168114069156064
