mode,model,dataset,accuracy_mean,accuracy_std,precision_mean,precision_std,recall_mean,recall_std,f1_mean,f1_std,train_time_s_mean,train_time_s_std
few-shot,meta-llama/Llama-3.2-3B-Instruct,all,0.38160469667318975,0.07045009784735812,0.3798344327526396,0.07803888998510945,0.38160469667318975,0.07045009784735812,0.37101017658022106,0.07421133593086937,1436.2837460517883,20.341298492826933
