mode,model,dataset,accuracy_mean,accuracy_std,precision_mean,precision_std,recall_mean,recall_std,f1_mean,f1_std,train_time_s_mean,train_time_s_std
few-shot,google/gemma-7b-it,all,0.4039138943248532,0.047060408861941,0.4115530648781277,0.04616594306371156,0.4039138943248532,0.047060408861941,0.39735774521123757,0.04870640500953443,1908.2045557975769,1.0198989506762721
