mode,model,dataset,accuracy,precision,recall,f1,train_time_s,run_index,run_name,run_dir,metrics_path
few-shot,microsoft/Phi-3.5-mini-instruct,all,0.4305283757338551,0.4238546962741119,0.4305283757338551,0.4217645247406235,1157.3117282390594,1,run_001,/home/CAMPUS/zscavott/cs584_project/Results/batch_runs/paper_microsoft_Phi-3.5-mini-instruct_20260411-033652/run_001,/home/CAMPUS/zscavott/cs584_project/Results/batch_runs/paper_microsoft_Phi-3.5-mini-instruct_20260411-033652/run_001/data-all__microsoft_Phi-3.5-mini-instruct__ep5_bs1_lr2e-05_ml192__few-shot__fsmode-train_shots-3_pb-192_pstyle-minimal_div-false__parity-false__quant-true__lora-true/metrics.csv
few-shot,microsoft/Phi-3.5-mini-instruct,all,0.5303326810176126,0.5470314045727832,0.5303326810176126,0.5287786250130697,1145.719574213028,2,run_002,/home/CAMPUS/zscavott/cs584_project/Results/batch_runs/paper_microsoft_Phi-3.5-mini-instruct_20260411-033652/run_002,/home/CAMPUS/zscavott/cs584_project/Results/batch_runs/paper_microsoft_Phi-3.5-mini-instruct_20260411-033652/run_002/data-all__microsoft_Phi-3.5-mini-instruct__ep5_bs1_lr2e-05_ml192__few-shot__fsmode-train_shots-3_pb-192_pstyle-minimal_div-false__parity-false__quant-true__lora-true/metrics.csv
few-shot,microsoft/Phi-3.5-mini-instruct,all,0.4931506849315068,0.5101218019361893,0.4931506849315068,0.4909253577962534,1123.8377616405487,3,run_003,/home/CAMPUS/zscavott/cs584_project/Results/batch_runs/paper_microsoft_Phi-3.5-mini-instruct_20260411-033652/run_003,/home/CAMPUS/zscavott/cs584_project/Results/batch_runs/paper_microsoft_Phi-3.5-mini-instruct_20260411-033652/run_003/data-all__microsoft_Phi-3.5-mini-instruct__ep5_bs1_lr2e-05_ml192__few-shot__fsmode-train_shots-3_pb-192_pstyle-minimal_div-false__parity-false__quant-true__lora-true/metrics.csv
few-shot,microsoft/Phi-3.5-mini-instruct,all,0.4227005870841487,0.4323418866677171,0.4227005870841487,0.4180434787555647,1117.1515533924105,4,run_004,/home/CAMPUS/zscavott/cs584_project/Results/batch_runs/paper_microsoft_Phi-3.5-mini-instruct_20260411-033652/run_004,/home/CAMPUS/zscavott/cs584_project/Results/batch_runs/paper_microsoft_Phi-3.5-mini-instruct_20260411-033652/run_004/data-all__microsoft_Phi-3.5-mini-instruct__ep5_bs1_lr2e-05_ml192__few-shot__fsmode-train_shots-3_pb-192_pstyle-minimal_div-false__parity-false__quant-true__lora-true/metrics.csv
few-shot,microsoft/Phi-3.5-mini-instruct,all,0.5225048923679061,0.5421886024459394,0.5225048923679061,0.5259995276612746,1148.6144244670868,5,run_005,/home/CAMPUS/zscavott/cs584_project/Results/batch_runs/paper_microsoft_Phi-3.5-mini-instruct_20260411-033652/run_005,/home/CAMPUS/zscavott/cs584_project/Results/batch_runs/paper_microsoft_Phi-3.5-mini-instruct_20260411-033652/run_005/data-all__microsoft_Phi-3.5-mini-instruct__ep5_bs1_lr2e-05_ml192__few-shot__fsmode-train_shots-3_pb-192_pstyle-minimal_div-false__parity-false__quant-true__lora-true/metrics.csv
