ti_mode,few_shot_mode,model,dataset,num_shots,prompt_style,accuracy_mean,accuracy_std,precision_mean,precision_std,recall_mean,recall_std,f1_mean,f1_std,time_s_mean,time_s_std
label_first,train,meta-llama/Llama-3.2-3B-Instruct,edu,3,minimal,0.6273333333333333,0.03040467800264365,0.6220015751194973,0.03295351961736855,0.6273333333333333,0.03040467800264365,0.6137501755286583,0.030285004934201453,929.768,8.36015669709607
