mode,model,dataset,accuracy_mean,accuracy_std,precision_mean,precision_std,recall_mean,recall_std,f1_mean,f1_std,train_time_s_mean,train_time_s_std
few-shot,meta-llama/Llama-3.2-1B-Instruct,edu,0.6486666666666666,0.0271416039810964,0.6562234022665485,0.02607022998431985,0.6486666666666666,0.0271416039810964,0.6462141937568509,0.026290660740721058,1625.994614315033,9.115248404386616
