ti_mode,few_shot_mode,model,dataset,num_shots,prompt_style,accuracy_mean,accuracy_std,precision_mean,precision_std,recall_mean,recall_std,f1_mean,f1_std,time_s_mean,time_s_std
counterfactual,train,google/gemma-2-2b-it,all,3,minimal,0.4790606653620352,0.015495759604562951,0.4800007247231492,0.020721299210898377,0.4790606653620352,0.015495759604562951,0.47495400766839835,0.018501745967325567,1767.1619999999998,350.14879575688974
